Lead_id,Customer_id,Campaign_id,Branch_id,Lead_date,Lead_source,Lead_status,Assigned_Salesperson_id,Expected_budget,Interested_car_Segment,Conversion_date
3841,767,5,7,2023-06-28,Walk-in,Qualified,55,3423191.73,Hatchback,NULL
3842,786,2,7,2023-08-10,Facebook,Converted,52,3820640.03,Sedan,2023-08-27
3843,836,13,1,2023-05-20,Facebook,Qualified,4,2070972.17,Luxury,NULL
3844,60,NULL,1,2022-03-24,Google,Contacted,4,463407.10,Hatchback,NULL
3845,958,NULL,7,2024-01-30,Facebook,Open,55,2439369.51,Hatchback,NULL
3846,2,NULL,8,2023-07-16,Facebook,Lost,58,2991857.74,SUV,NULL
3847,706,1,5,2024-09-11,Walk-in,Qualified,42,721770.05,Sedan,NULL
3848,297,NULL,3,2024-08-08,TV,Lost,25,2210463.09,SUV,NULL
3849,597,2,1,2024-08-14,TV,Qualified,7,1365771.39,Hatchback,NULL
3850,233,NULL,1,2022-06-23,Facebook,Contacted,7,2091467.00,Hatchback,NULL
3851,755,7,1,2023-12-07,Email,Lost,NULL,5277309.63,SUV,NULL
3852,328,9,8,2023-10-24,Website,Lost,NULL,3855468.24,SUV,NULL
3853,902,7,4,2023-08-01,Walk-in,Qualified,31,3073206.88,SUV,NULL
3854,64,14,7,2024-03-30,Website,Open,51,1303942.86,Hatchback,NULL
3855,663,NULL,5,2022-03-03,Walk-in,Contacted,38,4477939.54,Sedan,NULL
3856,121,14,1,2024-03-26,Referral,Contacted,4,958011.54,SUV,NULL
3857,195,6,1,2023-08-11,Email,Lost,8,3041517.51,Hatchback,NULL
3858,779,2,2,2022-02-22,Website,Contacted,17,2108945.81,Hatchback,NULL
3859,538,NULL,7,2023-02-15,Website,Lost,NULL,874647.72,Sedan,NULL
3860,21,1,5,2023-12-27,Website,Converted,42,3647863.36,Sedan,2024-01-27
3861,164,11,5,2023-05-01,Facebook,Qualified,38,5700078.84,Hatchback,NULL
3862,248,3,6,2022-04-02,Referral,Contacted,44,2615654.87,Hatchback,NULL
3863,349,NULL,5,2022-07-30,Website,Contacted,NULL,1831600.87,Hatchback,NULL
3864,539,11,7,2024-11-03,Website,Converted,50,4376834.89,SUV,2024-11-14
3865,357,NULL,1,2024-09-15,Walk-in,Lost,4,2401962.77,SUV,NULL
3866,317,NULL,5,2024-10-26,Google,Lost,NULL,2377024.71,Hatchback,NULL
3867,893,NULL,3,2022-11-14,TV,Open,24,3304227.41,SUV,NULL
3868,858,8,4,2022-06-13,Email,Open,33,5795095.39,SUV,NULL
3869,456,NULL,7,2022-07-20,Facebook,Qualified,50,4225219.55,Sedan,NULL
3870,295,4,7,2024-11-10,Walk-in,Lost,NULL,3489407.83,SUV,NULL
3871,1187,1,1,2023-07-13,Referral,Lost,4,4542990.62,Sedan,NULL
3872,733,14,7,2024-01-27,Website,Open,54,1203855.86,Hatchback,NULL
3873,597,NULL,8,2024-06-10,Walk-in,Contacted,60,2387616.80,Sedan,NULL
3874,829,5,2,2023-04-07,Google,Converted,17,750510.92,SUV,2023-05-22
3875,481,9,6,2024-11-17,Facebook,Converted,43,2235461.02,SUV,2024-12-31
3876,75,11,4,2023-08-26,Website,Qualified,NULL,971288.36,Luxury,NULL
3877,257,8,4,2022-05-22,Referral,Lost,29,2355747.29,SUV,NULL
3878,501,NULL,2,2024-01-12,Website,Lost,17,4446597.17,SUV,NULL
3879,738,2,5,2022-11-18,Email,Open,42,5313582.63,SUV,NULL
3880,455,14,3,2022-10-28,Referral,Qualified,23,1374148.88,SUV,NULL
3881,317,NULL,4,2023-08-01,Referral,Converted,NULL,3139490.94,SUV,2023-09-06
3882,674,5,2,2022-12-09,Walk-in,Open,NULL,4901944.17,Hatchback,NULL
3883,659,4,2,2024-02-12,Walk-in,Contacted,NULL,5055016.13,SUV,NULL
3884,97,NULL,3,2023-03-01,Facebook,Lost,24,1890027.38,Luxury,NULL
3885,190,12,3,2023-04-10,Referral,Converted,NULL,3121526.69,Hatchback,2023-05-06
3886,578,8,2,2023-04-26,Walk-in,Qualified,17,562148.74,Sedan,NULL
3887,82,5,4,2024-01-14,Referral,Lost,31,5971229.62,Luxury,NULL
3888,992,4,2,2024-06-16,Facebook,Converted,13,1559389.43,SUV,2024-06-26
3889,99,9,8,2022-07-02,Google,Contacted,57,5573834.30,SUV,NULL
3890,416,8,3,2023-03-12,Referral,Converted,NULL,1464882.01,Sedan,2023-04-16
3891,375,11,6,2024-06-01,Facebook,Lost,45,4596988.92,SUV,NULL
3892,522,5,7,2022-12-04,Email,Converted,50,4717900.77,Luxury,2022-12-12
3893,1019,5,4,2023-06-23,Email,Contacted,33,4408764.19,Sedan,NULL
3894,1193,11,3,2023-03-05,Walk-in,Contacted,25,3523446.46,Sedan,NULL
3895,289,NULL,5,2022-11-22,Website,Contacted,42,1430224.44,SUV,NULL
3896,867,NULL,1,2022-05-04,Facebook,Contacted,4,3552285.31,Luxury,NULL
3897,61,NULL,3,2024-07-30,Google,Open,24,2261081.09,SUV,NULL
3898,835,2,5,2023-01-05,Website,Open,38,760526.05,Sedan,NULL
3899,1048,8,6,2024-02-23,Email,Lost,44,5364587.73,Sedan,NULL
3900,175,11,4,2023-02-17,Website,Lost,33,2075609.54,Sedan,NULL
3901,394,4,3,2022-11-30,Email,Open,NULL,1040299.71,Luxury,NULL
3902,101,6,3,2022-02-09,Google,Lost,20,4072759.63,Hatchback,NULL
3903,631,NULL,7,2023-10-16,Website,Lost,NULL,4371065.10,Sedan,NULL
3904,69,6,3,2022-12-10,Facebook,Open,24,5848840.96,Luxury,NULL
3905,183,5,6,2023-11-16,Facebook,Contacted,NULL,2433045.30,SUV,NULL
3906,307,9,1,2024-02-05,Walk-in,Lost,4,3897725.64,Sedan,NULL
3907,1028,4,2,2023-10-29,Facebook,Lost,12,2081769.00,Hatchback,NULL
3908,529,4,7,2024-05-08,Website,Qualified,54,3022505.02,Sedan,NULL
3909,705,NULL,6,2023-06-15,Google,Lost,45,4501691.19,Sedan,NULL
3910,132,NULL,6,2024-08-21,Website,Lost,NULL,4866986.06,SUV,NULL
3911,547,NULL,1,2022-11-15,Referral,Lost,8,4233146.08,Sedan,NULL
3912,463,6,4,2024-11-05,Walk-in,Contacted,31,2505244.13,SUV,NULL
3913,1034,8,7,2024-11-02,Facebook,Converted,NULL,471704.32,SUV,2024-12-07
3914,728,1,3,2022-04-19,Google,Qualified,24,5507086.75,Hatchback,NULL
3915,942,NULL,8,2023-05-10,Website,Qualified,58,597519.32,Luxury,NULL
3916,1070,10,2,2023-11-12,Walk-in,Converted,19,3908571.01,SUV,2023-12-31
3917,344,8,1,2022-04-02,Walk-in,Lost,8,5046894.96,SUV,NULL
3918,456,9,5,2023-05-28,Referral,Contacted,39,3232927.33,SUV,NULL
3919,224,NULL,3,2022-10-02,Google,Lost,25,5918223.15,SUV,NULL
3920,65,NULL,3,2024-09-10,Email,Lost,23,2711436.40,SUV,NULL
3921,804,13,4,2024-08-06,Google,Open,33,2559272.92,SUV,NULL
3922,852,NULL,8,2022-07-20,Walk-in,Contacted,57,1285552.52,Hatchback,NULL
3923,114,6,1,2024-01-14,Google,Qualified,4,2787301.80,SUV,NULL
3924,1157,3,1,2024-08-01,Facebook,Open,NULL,5293217.04,Hatchback,NULL
3925,52,NULL,5,2022-03-21,Walk-in,Lost,42,5725299.03,Sedan,NULL
3926,689,4,2,2024-01-12,Website,Converted,NULL,1552194.73,Luxury,2024-01-21
3927,243,11,2,2023-02-01,Facebook,Converted,NULL,3798519.42,SUV,2023-03-23
3928,533,2,7,2022-11-08,Walk-in,Qualified,54,5779020.88,Hatchback,NULL
3929,191,13,2,2023-07-03,Walk-in,Lost,NULL,2068447.27,SUV,NULL
3930,227,6,2,2024-08-08,Website,Lost,13,4647408.96,Luxury,NULL
3931,590,NULL,4,2024-07-23,Website,Converted,NULL,4442667.39,Hatchback,2024-08-29
3932,757,7,1,2023-09-30,Email,Lost,4,4097038.87,SUV,NULL
3933,141,8,6,2022-10-13,Website,Qualified,NULL,5677614.89,Sedan,NULL
3934,94,NULL,7,2022-02-26,Walk-in,Qualified,50,4871132.38,Hatchback,NULL
3935,1194,5,7,2022-05-04,Website,Lost,50,4350542.48,Sedan,NULL
3936,176,1,6,2023-01-26,Referral,Qualified,NULL,3001069.30,Sedan,NULL
3937,332,NULL,2,2023-09-16,Facebook,Lost,12,5119033.26,SUV,NULL
3938,464,12,7,2023-06-10,Referral,Lost,NULL,3128859.32,Hatchback,NULL
3939,321,6,3,2023-07-10,Referral,Lost,27,1639809.42,SUV,NULL
3940,446,NULL,5,2023-08-06,Website,Qualified,42,5125252.10,Hatchback,NULL
3941,192,1,8,2024-09-08,Website,Qualified,NULL,2945040.19,SUV,NULL
3942,1050,14,7,2024-03-01,Facebook,Lost,NULL,2955221.28,Hatchback,NULL
3943,396,10,3,2023-04-20,TV,Converted,NULL,4421841.78,SUV,2023-05-23
3944,356,11,7,2024-10-15,Walk-in,Contacted,NULL,5150204.21,SUV,NULL
3945,14,11,7,2022-08-28,Facebook,Lost,50,5284482.93,SUV,NULL
3946,544,12,7,2022-07-26,TV,Open,50,826470.96,SUV,NULL
3947,1101,1,3,2023-08-17,Google,Qualified,NULL,2123466.54,Sedan,NULL
3948,995,NULL,1,2023-04-15,Facebook,Open,NULL,4668747.53,Hatchback,NULL
3949,920,NULL,1,2022-04-03,TV,Qualified,6,1603051.85,Sedan,NULL
3950,370,1,7,2023-06-16,Website,Open,50,2384828.18,Sedan,NULL
3951,15,9,7,2023-10-29,Facebook,Contacted,NULL,3282627.51,Sedan,NULL
3952,894,5,2,2024-04-30,Website,Converted,17,2595072.37,SUV,2024-06-06
3953,719,2,8,2022-07-02,Email,Qualified,57,1904148.07,SUV,NULL
3954,238,1,1,2023-10-25,Google,Lost,2,5431518.63,SUV,NULL
3955,534,9,2,2024-08-03,Facebook,Lost,17,1622930.10,SUV,NULL
3956,65,7,6,2024-11-16,Facebook,Lost,46,1580781.40,SUV,NULL
3957,462,NULL,8,2022-10-18,Walk-in,Contacted,58,3676090.52,SUV,NULL
3958,1019,1,1,2024-02-08,Website,Lost,7,5389175.10,Sedan,NULL
3959,1064,10,7,2023-04-21,Facebook,Qualified,50,4695122.36,Luxury,NULL
3960,1034,8,1,2023-10-15,Walk-in,Qualified,10,1774147.48,Sedan,NULL
3961,1060,NULL,7,2024-04-05,Email,Lost,50,4850993.77,Sedan,NULL
3962,292,13,6,2023-12-09,Referral,Lost,48,3315040.43,Luxury,NULL
3963,701,NULL,4,2023-02-14,Google,Lost,32,5381208.82,Sedan,NULL
3964,292,9,4,2023-06-25,Walk-in,Lost,31,1468133.11,Sedan,NULL
3965,680,NULL,4,2024-06-22,TV,Contacted,NULL,3612839.23,Luxury,NULL
3966,1167,14,8,2022-07-26,Facebook,Qualified,57,3126230.97,Hatchback,NULL
3967,88,14,6,2024-11-23,Google,Converted,NULL,1263651.98,SUV,2024-12-31
3968,676,NULL,5,2024-04-25,Google,Contacted,36,3931616.30,SUV,NULL
3969,397,NULL,1,2023-11-13,Walk-in,Lost,NULL,4345176.38,Sedan,NULL
3970,35,6,6,2023-03-02,Referral,Lost,45,5905104.07,Hatchback,NULL
3971,119,NULL,6,2023-02-05,Facebook,Converted,NULL,2648209.34,SUV,2023-03-02
3972,798,6,4,2022-06-29,Google,Lost,NULL,4913820.74,Luxury,NULL
3973,873,12,3,2022-10-03,Facebook,Converted,24,1511681.65,Luxury,2022-11-10
3974,144,NULL,4,2022-06-11,Website,Qualified,30,2145446.43,SUV,NULL
3975,461,NULL,8,2024-05-30,Facebook,Converted,NULL,4998264.77,Sedan,2024-06-03
3976,87,NULL,1,2024-02-09,Referral,Open,NULL,1228054.24,Hatchback,NULL
3977,775,10,4,2022-08-24,Referral,Converted,NULL,5955887.73,Sedan,2022-10-10
3978,878,3,3,2024-01-06,Walk-in,Qualified,25,5422530.46,SUV,NULL
3979,680,1,2,2023-01-22,Facebook,Contacted,19,2110977.68,SUV,NULL
3980,926,NULL,6,2022-07-02,Website,Lost,NULL,2549498.39,SUV,NULL
3981,646,NULL,6,2023-03-26,TV,Contacted,45,5950030.67,SUV,NULL
3982,624,NULL,7,2024-07-16,Google,Qualified,50,706391.15,SUV,NULL
3983,1081,5,1,2023-04-11,Referral,Lost,4,2061908.52,Hatchback,NULL
3984,368,NULL,6,2023-11-15,Facebook,Lost,45,4341369.33,Luxury,NULL
3985,286,11,6,2023-04-24,TV,Contacted,46,1767640.08,SUV,NULL
3986,1163,NULL,7,2024-05-05,TV,Contacted,NULL,3331006.45,Hatchback,NULL
3987,1091,5,4,2022-11-08,Facebook,Converted,32,5886416.56,SUV,2022-11-29
3988,603,11,7,2023-05-02,Website,Contacted,50,1507258.41,SUV,NULL
3989,947,14,8,2024-05-16,Google,Lost,57,951181.83,Sedan,NULL
3990,614,15,1,2023-09-21,Email,Converted,6,515141.42,Sedan,2023-11-17
3991,813,12,5,2023-06-06,Email,Lost,36,2170368.56,Sedan,NULL
3992,463,NULL,2,2023-03-12,Google,Converted,NULL,967567.90,Sedan,2023-05-04
3993,942,13,5,2023-04-07,Facebook,Open,42,5363776.86,SUV,NULL
3994,1149,8,5,2023-08-02,Facebook,Converted,NULL,3307866.85,SUV,2023-09-27
3995,192,6,5,2022-02-13,Referral,Lost,42,5142043.12,Sedan,NULL
3996,1138,8,8,2022-09-10,Google,Open,58,3032817.08,Hatchback,NULL
3997,1110,1,2,2024-01-21,Referral,Contacted,16,5598997.92,Hatchback,NULL
3998,131,11,4,2023-05-23,Facebook,Lost,33,4857436.73,SUV,NULL
3999,961,NULL,5,2024-06-10,Facebook,Contacted,41,515404.80,Hatchback,NULL
4000,258,7,4,2022-06-05,Google,Lost,NULL,3062586.97,SUV,NULL
4001,233,13,3,2022-04-12,Website,Contacted,25,2535251.33,SUV,NULL
4002,90,NULL,8,2022-12-17,Facebook,Lost,NULL,4778980.30,Sedan,NULL
4003,395,NULL,6,2024-09-27,Website,Lost,45,3355013.40,SUV,NULL
4004,916,9,4,2023-06-14,Google,Contacted,33,1488704.17,Hatchback,NULL
4005,548,NULL,1,2022-01-10,Walk-in,Open,6,1550829.52,SUV,NULL
4006,834,11,2,2023-09-27,Facebook,Converted,19,1102990.02,SUV,2023-11-16
4007,410,15,6,2023-04-09,Website,Open,48,4579805.50,SUV,NULL
4008,730,NULL,6,2022-04-25,Walk-in,Converted,48,3119747.40,SUV,2022-06-07
4009,448,NULL,1,2022-03-02,Walk-in,Converted,2,2867915.57,Sedan,2022-04-16
4010,888,6,1,2023-08-14,Google,Lost,NULL,2602774.25,Hatchback,NULL
4011,26,NULL,4,2024-03-29,Referral,Converted,33,1774202.97,SUV,2024-05-12
4012,367,14,2,2023-01-16,Referral,Contacted,NULL,1301080.71,Sedan,NULL
4013,828,1,2,2022-08-07,Website,Qualified,19,2877321.54,SUV,NULL
4014,496,NULL,2,2024-01-03,Email,Qualified,19,2779695.99,SUV,NULL
4015,510,9,6,2024-11-17,Referral,Lost,43,4242400.06,SUV,NULL
4016,1179,1,1,2024-08-06,Walk-in,Lost,NULL,3454419.62,Hatchback,NULL
4017,27,NULL,6,2022-10-18,Website,Lost,44,4489776.37,SUV,NULL
4018,877,10,7,2023-01-13,Google,Converted,50,1881373.84,Luxury,2023-02-23
4019,298,NULL,6,2023-08-22,Facebook,Converted,44,5062677.55,SUV,2023-08-30
4020,881,NULL,3,2022-09-24,Google,Lost,22,4923723.35,SUV,NULL
4021,739,7,4,2024-07-23,Website,Lost,31,4550669.03,Sedan,NULL
4022,824,12,2,2023-03-20,Facebook,Qualified,19,4380081.43,Sedan,NULL
4023,113,4,6,2024-05-31,TV,Converted,45,1150067.76,Luxury,2024-06-11
4024,1192,NULL,4,2022-02-04,Website,Open,31,5319230.62,Hatchback,NULL
4025,299,NULL,6,2024-01-16,Email,Open,48,5241433.16,Hatchback,NULL
4026,880,5,2,2024-09-06,Email,Converted,17,4390268.64,SUV,2024-10-14
4027,1124,NULL,7,2023-07-29,Referral,Lost,NULL,659790.22,SUV,NULL
4028,672,15,7,2023-07-02,Website,Contacted,55,2428606.24,SUV,NULL
4029,727,3,4,2022-11-04,Google,Qualified,33,2845071.07,SUV,NULL
4030,916,14,1,2022-04-14,Facebook,Lost,7,2188608.86,Sedan,NULL
4031,1119,7,7,2024-03-22,Walk-in,Lost,50,1084633.54,Hatchback,NULL
4032,56,11,7,2023-02-23,Google,Lost,55,4252601.02,SUV,NULL
4033,1177,2,3,2023-11-05,Referral,Converted,23,5340967.17,SUV,2023-12-13
4034,1114,1,6,2022-12-06,Walk-in,Converted,48,5314207.51,Sedan,2023-01-17
4035,375,13,2,2023-10-05,Website,Contacted,17,3726468.82,SUV,NULL
4036,920,15,6,2022-09-29,Email,Qualified,45,1546252.13,Sedan,NULL
4037,66,8,1,2023-02-16,Walk-in,Converted,7,2327930.76,SUV,2023-02-22
4038,225,2,1,2022-01-20,TV,Converted,9,672290.48,Luxury,2022-03-11
4039,1157,7,2,2024-09-08,Walk-in,Lost,NULL,4736098.51,SUV,NULL
4040,283,10,4,2024-09-27,Website,Open,33,2934635.00,Hatchback,NULL
4041,1001,6,8,2024-03-23,Website,Contacted,57,2419482.72,Luxury,NULL
4042,819,8,7,2023-04-28,TV,Converted,50,4894623.85,Sedan,2023-05-17
4043,953,12,5,2022-03-04,Walk-in,Lost,42,957177.97,Luxury,NULL
4044,691,12,7,2022-08-20,Website,Converted,50,5632582.59,SUV,2022-09-07
4045,663,10,3,2022-05-03,Facebook,Qualified,25,3896132.25,SUV,NULL
4046,836,3,8,2023-11-05,TV,Lost,58,4746277.40,SUV,NULL
4047,404,10,7,2023-01-09,Email,Qualified,54,4726180.52,SUV,NULL
4048,15,1,2,2022-05-05,Facebook,Contacted,19,1201460.87,Sedan,NULL
4049,634,3,2,2024-10-27,Referral,Qualified,12,4076663.90,Sedan,NULL
4050,301,1,1,2022-01-04,Email,Lost,6,4857771.90,SUV,NULL
4051,1101,NULL,6,2024-07-13,Email,Lost,48,519087.59,SUV,NULL
4052,487,NULL,4,2022-05-08,Website,Contacted,33,5671443.91,SUV,NULL
4053,988,7,5,2024-09-20,Referral,Lost,42,1194677.26,SUV,NULL
4054,502,NULL,1,2022-12-06,Facebook,Contacted,7,749849.39,SUV,NULL
4055,445,12,2,2023-09-01,Facebook,Qualified,NULL,5740883.22,Hatchback,NULL
4056,46,10,7,2022-11-16,Walk-in,Lost,50,3424235.32,Sedan,NULL
4057,891,NULL,2,2023-10-22,Website,Lost,14,3960960.88,SUV,NULL
4058,841,7,1,2023-06-10,Google,Lost,7,1303633.15,Hatchback,NULL
4059,675,NULL,3,2023-01-05,Walk-in,Converted,25,3925585.22,Hatchback,2023-02-02
4060,709,15,6,2023-08-17,Referral,Contacted,44,3330874.50,SUV,NULL
4061,398,2,7,2023-04-09,Referral,Converted,54,2813784.14,Sedan,2023-04-14
4062,942,7,8,2022-05-24,Facebook,Lost,57,5294668.45,SUV,NULL
4063,983,NULL,2,2024-03-01,Website,Converted,17,5630115.97,Hatchback,2024-04-05
4064,267,NULL,1,2022-10-08,Referral,Contacted,6,4206075.02,Hatchback,NULL
4065,954,15,7,2024-03-12,Facebook,Contacted,55,1046348.80,SUV,NULL
4066,800,11,2,2023-03-01,Facebook,Lost,NULL,1296282.06,Sedan,NULL
4067,1164,NULL,5,2023-02-24,Email,Converted,42,4066733.38,SUV,2023-03-01
4068,825,NULL,6,2024-02-18,Walk-in,Converted,44,3534675.04,SUV,2024-02-28
4069,630,NULL,2,2024-10-29,Google,Lost,19,4861022.86,SUV,NULL
4070,993,11,1,2022-03-31,Google,Qualified,6,4264169.89,Hatchback,NULL
4071,340,NULL,8,2023-09-16,Website,Contacted,NULL,711382.06,Sedan,NULL
4072,65,NULL,2,2024-06-26,Walk-in,Converted,16,927288.17,Hatchback,2024-08-16
4073,690,4,5,2022-06-23,Referral,Qualified,42,1200774.31,Luxury,NULL
4074,459,2,7,2023-12-01,Walk-in,Converted,51,4377121.58,SUV,2024-01-14
4075,349,1,4,2022-11-28,Google,Open,30,5908210.17,SUV,NULL
4076,273,15,8,2023-10-21,Website,Contacted,56,5390596.32,SUV,NULL
4077,665,5,7,2023-02-08,Google,Lost,55,4671679.05,SUV,NULL
4078,232,9,3,2022-02-27,Facebook,Lost,24,1792564.71,SUV,NULL
4079,803,14,4,2023-09-05,Google,Converted,33,1005217.13,Sedan,2023-10-07
4080,532,NULL,1,2022-11-29,Walk-in,Contacted,2,3578017.31,Sedan,NULL
4081,965,7,7,2023-08-03,Website,Contacted,50,2011193.93,Sedan,NULL
4082,352,15,1,2023-04-20,Website,Qualified,2,3882920.63,Sedan,NULL
4083,1108,1,6,2022-12-19,Facebook,Qualified,45,1390411.48,Sedan,NULL
4084,646,7,4,2023-12-01,Walk-in,Converted,33,4211750.62,SUV,2023-12-25
4085,676,1,8,2023-06-23,Facebook,Converted,NULL,3341835.83,SUV,2023-08-08
4086,1118,NULL,4,2022-11-21,Email,Qualified,33,5545122.44,Sedan,NULL
4087,540,4,4,2024-02-01,Walk-in,Lost,33,2052733.20,Sedan,NULL
4088,1148,8,2,2024-07-07,Website,Open,16,2166480.52,SUV,NULL
4089,1113,2,8,2024-05-14,Referral,Contacted,58,3701641.12,Hatchback,NULL
4090,969,9,7,2023-08-15,Referral,Converted,50,2523561.48,Sedan,2023-09-29
4091,1051,12,5,2022-10-18,Walk-in,Qualified,39,728836.76,SUV,NULL
4092,515,13,3,2024-03-22,Website,Contacted,25,1120829.53,Sedan,NULL
4093,1057,6,3,2023-12-21,Walk-in,Qualified,24,5813359.06,SUV,NULL
4094,58,10,6,2024-01-12,Google,Lost,46,1740754.66,Luxury,NULL
4095,983,5,2,2022-04-02,Website,Lost,17,4443055.12,Hatchback,NULL
4096,99,NULL,4,2024-06-21,Email,Contacted,33,5339094.06,Hatchback,NULL
4097,986,1,7,2022-01-25,Website,Converted,50,1012365.14,Hatchback,2022-03-02
4098,965,8,4,2022-09-19,Walk-in,Open,31,2789984.26,SUV,NULL
4099,421,NULL,4,2023-01-05,Website,Converted,33,4593579.74,Luxury,2023-02-01
4100,491,12,3,2022-07-30,Facebook,Converted,25,1538400.29,Sedan,2022-08-13
4101,901,1,7,2023-02-01,Facebook,Converted,50,4753997.31,SUV,2023-03-28
4102,570,15,7,2023-03-18,Facebook,Open,55,563778.60,Hatchback,NULL
4103,11,13,6,2022-03-03,Facebook,Converted,NULL,5678089.56,Luxury,2022-04-22
4104,335,13,6,2024-05-01,Google,Open,44,2404719.20,Hatchback,NULL
4105,1111,NULL,4,2024-06-09,Facebook,Converted,32,1580646.84,Sedan,2024-06-26
4106,1060,3,2,2023-08-29,Referral,Converted,11,4073582.15,Sedan,2023-10-21
4107,948,9,4,2022-02-19,Email,Contacted,28,839672.73,SUV,NULL
4108,344,8,1,2023-10-06,Website,Lost,NULL,2227099.67,SUV,NULL
4109,938,12,3,2022-06-22,Website,Contacted,NULL,5521185.23,SUV,NULL
4110,978,8,7,2022-08-05,Facebook,Qualified,51,2840682.96,Luxury,NULL
4111,734,13,5,2023-10-24,Walk-in,Lost,39,1743391.17,Hatchback,NULL
4112,366,9,4,2022-06-29,Google,Contacted,33,2332539.29,SUV,NULL
4113,1189,NULL,2,2024-08-18,Facebook,Lost,NULL,4080102.71,Sedan,NULL
4114,336,3,2,2023-11-21,Website,Lost,17,3216676.10,Hatchback,NULL
4115,144,3,2,2024-07-18,Website,Converted,16,1264418.18,Hatchback,2024-08-18
4116,509,NULL,6,2024-03-15,Email,Open,49,3680255.16,SUV,NULL
4117,759,NULL,4,2022-05-26,Email,Converted,NULL,1936994.19,SUV,2022-07-01
4118,634,NULL,8,2022-03-28,Referral,Open,58,4131488.03,Hatchback,NULL
4119,828,NULL,2,2023-02-24,TV,Lost,NULL,4571754.84,Sedan,NULL
4120,1044,8,7,2022-11-25,Walk-in,Lost,50,572049.39,SUV,NULL
4121,27,NULL,7,2024-05-12,Walk-in,Lost,50,5423099.73,SUV,NULL
4122,461,8,2,2022-07-10,Google,Converted,12,5774760.08,Sedan,2022-08-11
4123,103,12,3,2022-04-13,Google,Contacted,24,5688214.33,SUV,NULL
4124,1161,NULL,4,2024-07-01,Walk-in,Converted,33,2602260.57,Hatchback,2024-07-13
4125,207,NULL,2,2023-07-25,Email,Open,14,523278.21,Luxury,NULL
4126,1166,NULL,5,2022-12-22,Google,Lost,38,3237821.14,Sedan,NULL
4127,599,8,8,2022-07-04,Website,Converted,58,4728729.26,SUV,2022-08-30
4128,499,8,3,2024-08-23,Referral,Converted,25,2827414.52,SUV,2024-10-14
4129,799,12,5,2024-03-11,Google,Lost,37,5762509.34,Luxury,NULL
4130,804,NULL,1,2023-10-06,Website,Lost,1,1634497.33,Luxury,NULL
4131,33,10,4,2024-04-08,Google,Converted,31,4549308.81,Hatchback,2024-05-14
4132,194,NULL,2,2024-11-10,Website,Qualified,NULL,4224981.91,SUV,NULL
4133,359,1,8,2022-09-15,Walk-in,Lost,58,5923579.63,Sedan,NULL
4134,1088,13,8,2023-04-23,Website,Lost,57,4925070.49,Sedan,NULL
4135,680,15,7,2023-10-09,TV,Converted,53,5408020.64,Sedan,2023-12-05
4136,675,13,7,2022-03-27,Facebook,Open,51,3943015.80,Sedan,NULL
4137,588,NULL,5,2022-07-02,Referral,Lost,42,2459627.49,Hatchback,NULL
4138,1173,2,8,2023-12-03,Email,Open,NULL,5131634.82,SUV,NULL
4139,837,14,5,2022-02-14,Email,Open,39,2020124.72,Sedan,NULL
4140,979,NULL,4,2023-06-01,Website,Lost,33,1588271.97,SUV,NULL
4141,1022,6,5,2024-06-14,Website,Qualified,42,1287834.65,SUV,NULL
4142,247,NULL,4,2023-03-09,TV,Lost,NULL,4600480.64,Luxury,NULL
4143,15,5,2,2023-10-24,Website,Lost,12,3765039.25,Hatchback,NULL
4144,846,13,7,2023-04-06,Walk-in,Open,50,5110156.09,Luxury,NULL
4145,166,NULL,1,2024-03-20,Google,Lost,10,1185575.51,SUV,NULL
4146,27,11,2,2022-03-28,Walk-in,Open,19,2487484.94,Hatchback,NULL
4147,212,10,1,2023-06-08,Facebook,Lost,NULL,3002031.76,Hatchback,NULL
4148,489,15,2,2024-11-04,Website,Contacted,18,546214.41,Sedan,NULL
4149,64,7,6,2024-11-15,Website,Qualified,48,5015955.29,Sedan,NULL
4150,892,2,2,2022-03-10,Website,Converted,17,4768350.85,Hatchback,2022-05-01
4151,100,14,6,2022-09-10,Walk-in,Qualified,45,5911952.86,Luxury,NULL
4152,558,11,4,2024-09-15,TV,Converted,33,2435555.42,SUV,2024-10-06
4153,763,13,8,2022-08-11,Website,Lost,58,1565889.35,SUV,NULL
4154,193,12,2,2022-10-14,Facebook,Contacted,17,1015803.33,SUV,NULL
4155,213,1,8,2023-12-29,Walk-in,Lost,58,980654.42,Hatchback,NULL
4156,489,10,7,2022-11-18,Referral,Converted,51,1838789.03,Hatchback,2022-12-21
4157,755,1,4,2024-01-30,Referral,Converted,30,4789837.13,SUV,2024-03-11
4158,782,4,6,2024-10-13,Website,Qualified,44,1428847.80,Luxury,NULL
4159,177,13,3,2023-08-14,Email,Open,23,5308975.47,SUV,NULL
4160,572,4,5,2022-10-21,Google,Qualified,38,2763856.14,SUV,NULL
4161,835,9,2,2024-02-26,Email,Contacted,NULL,1325244.20,Hatchback,NULL
4162,1047,NULL,7,2022-06-16,Walk-in,Lost,50,3778524.58,Hatchback,NULL
4163,274,10,1,2024-02-16,Website,Converted,4,2934075.49,SUV,2024-03-01
4164,457,14,3,2023-11-16,Walk-in,Contacted,25,1747299.31,Hatchback,NULL
4165,910,NULL,5,2023-04-14,Walk-in,Lost,NULL,5013599.69,SUV,NULL
